type,category,date,index
output,wheat_breadmaking,2017-02-01,81.95472671599741
output,wheat_other_milling,2017-02-01,86.69830672410264
output,wheat_feeding,2017-02-01,87.96033654303439
output,barley,2017-02-01,95.85880864673784
output,barley_feeding,2017-02-01,92.10713318428158
output,barley_malting,2017-02-01,99.3817727634671
output,oats,2017-02-01,103.3637395354702
output,oats_milling,2017-02-01,103.38044800067803
output,oats_feeding,2017-02-01,107.27259313876874
output,industrial_crops,2017-02-01,96.07655492932282
output,oilseed_rape,2017-02-01,105.13139803723828
output,sugar_beet,2017-02-01,90.90074460050718
output,forage_plants,2017-02-01,77.26740163291666
output,straw,2017-02-01,77.26740163291666
output,fresh_vegetables,2017-02-01,90.53256749203065
output,cauliflowers,2017-02-01,60.85973091541009
output,cabbages,2017-02-01,76.62095628874816
output,lettuce,2017-02-01,132.90899250757616
output,carrots,2017-02-01,65.66753767152743
output,onions,2017-02-01,82.0730868231768
output,mushrooms,2017-02-01,109.83936848124272
output,flowers_and_plants,2017-02-01,100.57984188018939
output,potatoes,2017-02-01,118.88724573667086
output,fresh_fruit,2017-02-01,60.06283279471707
output,dessert_apples,2017-02-01,75.727967633900093
output,dessert_pears,2017-02-01,57.29492484049079
output,cooking_apples,2017-02-01,47.39847787602216
output,other_crop_products,2017-02-01,100.00000000000017
output,animals_and_animal_products,2017-02-01,92.930449185080093
output,animals_for_slaughter_export,2017-02-01,90.79701678587044
output,cattle_and_calves,2017-02-01,95.66700778573009
output,cattle_clean,2017-02-01,95.7975170493265
output,cows_and_bulls,2017-02-01,95.98817249849733
output,calves,2017-02-01,76.08141022759065
output,pigs,2017-02-01,93.41254461543517
output,pigs_clean,2017-02-01,93.09374445284585
output,sows_and_boars,2017-02-01,108.73571529300906
output,sheep_and_lambs,2017-02-01,80.36473405408607
output,sheep_and_lambs_clean,2017-02-01,80.49561923631195
output,ewes_and_rams,2017-02-01,79.06000508896334
output,all_poultry,2017-02-01,88.13649890156645
output,chickens,2017-02-01,89.00878053957335
output,turkeys,2017-02-01,79.83539094650207
output,animal_products,2017-02-01,96.17828180643743
output,milk,2017-02-01,96.06233386417821
output,eggs,2017-02-01,96.40689054203366
output,intensive_eggs,2017-02-01,97.57285196454633
output,free_range_eggs,2017-02-01,95.8920839776087
output,wool_clip,2017-02-01,387.09677419354836
output,all_agricultural_outputs,2017-02-01,93.1718052135391
input,all_goods_and_services_currently_consumed_in_agriculture,2017-02-01,91.0898431965831
input,seeds_input,2017-02-01,88.69840267629964
input,energy_and_lubricants,2017-02-01,97.58900344714559
input,electricity,2017-02-01,80.26105487480022
input,fuels_for_heating,2017-02-01,91.5922968529826
input,motor_fuels,2017-02-01,105.13975377420981
input,fertilisers_and_soil_improvers,2017-02-01,105.41333558758949
input,straight_fertilisers,2017-02-01,106.98213779326736
input,straight_fertilisers_nitrogenous,2017-02-01,107.69959160181367
input,straight_fertilisers_phosphatic,2017-02-01,105.9044157374561
input,straight_fertilisers_potassic,2017-02-01,97.7830969012422
input,compound_fertilisers,2017-02-01,105.23705682728763
input,other_fertilisers_and_soil_improvers,2017-02-01,88.67554003927557
input,plant_protection_products,2017-02-01,73.01000948048548
input,fungicides,2017-02-01,64.28268340906968
input,insecticides,2017-02-01,93.34132678402894
input,herbicides,2017-02-01,69.85333384422088
input,other_plant_protection_products,2017-02-01,106.8362480127186
input,veterinary_services,2017-02-01,87.35149756946913
input,animal_feedingstuffs,2017-02-01,89.09698990152624
input,straight_feedingstuffs,2017-02-01,86.12077890505795
input,cereal_and_milling_by_products,2017-02-01,88.83721028663449
input,oilcakes,2017-02-01,89.82436630583739
input,soya_bean_meal,2017-02-01,93.5849654876899
input,sunflower_seed_meal,2017-02-01,92.02613468972135
input,rape_seed_meal,2017-02-01,77.70870599428802
input,products_of_animal_origin_including_white_fish_meal,2017-02-01,87.11098983708817
input,other_straights,2017-02-01,81.55086684855674
input,field_peas,2017-02-01,70.48686433057362
input,field_beans,2017-02-01,73.99313118990011
input,soya_beans,2017-02-01,94.07052491167359
input,compound_feedingstuffs,2017-02-01,90.20862475155381
input,compound_feedingstuffs_for_cattle_and_calves,2017-02-01,88.3579840043829
input,compound_feedingstuffs_for_pigs,2017-02-01,91.91546087285934
input,compound_feedingstuffs_for_poultry,2017-02-01,91.82181881432777
input,compound_feedingstuffs_for_sheep,2017-02-01,88.233307453601185
input,maintenance_of_materials,2017-02-01,90.2278950127024
input,maintenance_of_buildings,2017-02-01,91.98575244879785
input,other_goods_and_services,2017-02-01,91.82976809232997
input,goods_and_services_contributing_to_investment,2017-02-01,94.06933998656982
input,materials,2017-02-01,94.85349061775706
input,machinery_and_other_equipment,2017-02-01,94.46198305521304
input,plant_and_machinery_for_cultivation,2017-02-01,92.95112781954884
input,farm_machinery_and_installations,2017-02-01,100.03450655624566
input,transport_equipment,2017-02-01,95.16550678939794
input,tractors,2017-02-01,95.41854325205776
input,other_vehicles,2017-02-01,94.12962234160032
input,buildings,2017-02-01,92.38603973724307
input,all_agricultural_inputs,2017-02-01,91.61570460081428
output,crop_products,2017-01-01,92.01280781134551
output,cereals,2017-01-01,87.55481552626114
output,wheat,2017-01-01,84.81018717237471
output,wheat_breadmaking,2017-01-01,80.06617570861026
output,wheat_other_milling,2017-01-01,85.01448752328658
output,wheat_feeding,2017-01-01,86.03123247370554
output,barley,2017-01-01,94.69928171801084
output,barley_feeding,2017-01-01,90.60380859531833
output,barley_malting,2017-01-01,98.69199984255448
output,oats,2017-01-01,103.40687693806362
output,oats_milling,2017-01-01,101.47818388173934
output,oats_feeding,2017-01-01,107.27259313876874
output,industrial_crops,2017-01-01,95.30077088165157
output,oilseed_rape,2017-01-01,104.69154309551226
output,sugar_beet,2017-01-01,90.90074460050718
output,forage_plants,2017-01-01,72.45168135061581
output,straw,2017-01-01,72.45168135061581
output,fresh_vegetables,2017-01-01,89.08197249850406
output,cauliflowers,2017-01-01,71.92513653639374
output,cabbages,2017-01-01,75.77200380832579
output,lettuce,2017-01-01,108.29621611728425
output,carrots,2017-01-01,67.6574630555131
output,onions,2017-01-01,86.7629774987869
output,mushrooms,2017-01-01,109.83936848124272
output,flowers_and_plants,2017-01-01,100.57984188018939
output,potatoes,2017-01-01,113.1115450831887
output,fresh_fruit,2017-01-01,59.606902507788526
output,dessert_apples,2017-01-01,73.89851773455958
output,dessert_pears,2017-01-01,54.16974712191857
output,cooking_apples,2017-01-01,44.689993425963756
output,other_crop_products,2017-01-01,100.00000000000017
output,animals_and_animal_products,2017-01-01,91.54823765046542
output,animals_for_slaughter_export,2017-01-01,89.69634074478431
output,cattle_and_calves,2017-01-01,94.6671710493661
output,cattle_clean,2017-01-01,95.4466604769719
output,cows_and_bulls,2017-01-01,91.47215064259167
output,calves,2017-01-01,87.5024932116094
output,pigs,2017-01-01,93.92811159701735
output,pigs_clean,2017-01-01,93.65945602180805
output,sows_and_boars,2017-01-01,106.90838939451794
output,sheep_and_lambs,2017-01-01,79.66570148240741
output,sheep_and_lambs_clean,2017-01-01,79.99017653152278
output,ewes_and_rams,2017-01-01,76.23544448683576
output,all_poultry,2017-01-01,86.69248240535691
output,chickens,2017-01-01,87.46032582760827
output,turkeys,2017-01-01,80.86324932203068
output,animal_products,2017-01-01,94.88933081067944
output,milk,2017-01-01,94.23958802734907
output,eggs,2017-01-01,96.40689054203366
output,intensive_eggs,2017-01-01,97.57285196454633
output,free_range_eggs,2017-01-01,95.8920839776087
output,wool_clip,2017-01-01,387.09677419354836
output,all_agricultural_outputs,2017-01-01,91.70269259530014
input,all_goods_and_services_currently_consumed_in_agriculture,2017-01-01,90.59361878324907
input,seeds_input,2017-01-01,88.66530261670275
input,energy_and_lubricants,2017-01-01,96.83714472844377
input,electricity,2017-01-01,80.26105487480022
input,fuels_for_heating,2017-01-01,91.5922968529826
input,motor_fuels,2017-01-01,103.99134726190296
input,fertilisers_and_soil_improvers,2017-01-01,103.93362271353412
input,straight_fertilisers,2017-01-01,105.29873336637947
input,straight_fertilisers_nitrogenous,2017-01-01,105.81409780229704
input,straight_fertilisers_phosphatic,2017-01-01,106.00619797266751
input,straight_fertilisers_potassic,2017-01-01,98.01516392219786
input,compound_fertilisers,2017-01-01,103.92295492523323
input,other_fertilisers_and_soil_improvers,2017-01-01,88.15186559022474
input,plant_protection_products,2017-01-01,73.03925127727142
input,fungicides,2017-01-01,64.28268340906968
input,insecticides,2017-01-01,93.34132678402902
input,herbicides,2017-01-01,69.92248654015046
input,other_plant_protection_products,2017-01-01,106.8362480127186
input,veterinary_services,2017-01-01,87.2963860197216
input,animal_feedingstuffs,2017-01-01,88.67254342485121
input,straight_feedingstuffs,2017-01-01,84.00773832162179
input,cereal_and_milling_by_products,2017-01-01,86.81294974879447
input,oilcakes,2017-01-01,88.83064849163878
input,soya_bean_meal,2017-01-01,94.83385440103272
input,sunflower_seed_meal,2017-01-01,92.02613468972135
input,rape_seed_meal,2017-01-01,78.07163358826593
input,products_of_animal_origin_including_white_fish_meal,2017-01-01,87.11098983708817
input,other_straights,2017-01-01,80.07664236133992
input,field_peas,2017-01-01,67.44577593182379
input,field_beans,2017-01-01,70.74968747932984
input,soya_beans,2017-01-01,91.48684115653623
input,compound_feedingstuffs,2017-01-01,90.30699512359806
input,compound_feedingstuffs_for_cattle_and_calves,2017-01-01,88.34500742425784
input,compound_feedingstuffs_for_pigs,2017-01-01,91.88569172201038
input,compound_feedingstuffs_for_poultry,2017-01-01,91.88261845827151
input,compound_feedingstuffs_for_sheep,2017-01-01,88.18076470375873
input,maintenance_of_materials,2017-01-01,90.52325711562916
input,maintenance_of_buildings,2017-01-01,91.36242208370436
input,other_goods_and_services,2017-01-01,91.7099774664954
input,goods_and_services_contributing_to_investment,2017-01-01,94.07642749271304
input,materials,2017-01-01,95.03473834537509
input,machinery_and_other_equipment,2017-01-01,94.45749214369522
input,plant_and_machinery_for_cultivation,2017-01-01,92.95112781954884
input,farm_machinery_and_installations,2017-01-01,100.01345170836694
input,transport_equipment,2017-01-01,95.49478092736771
input,tractors,2017-01-01,95.97763627892529
input,other_vehicles,2017-01-01,93.51806048179799
input,buildings,2017-01-01,92.01926547171685
input,all_agricultural_inputs,2017-01-01,91.18484654976974
output,crop_products,2016-12-01,92.95698031608089
output,cereals,2016-12-01,85.82913213288613
output,wheat,2016-12-01,81.20766341848598
output,wheat_breadmaking,2016-12-01,76.49271885071258
output,wheat_other_milling,2016-12-01,81.44884877103893
output,wheat_feeding,2016-12-01,82.15042247790517
output,barley,2016-12-01,92.24505701390308
output,barley_feeding,2016-12-01,88.41232276461682
output,barley_malting,2016-12-01,97.31657446829468
output,oats,2016-12-01,96.24282793413205
output,oats_milling,2016-12-01,96.54784683306215
output,oats_feeding,2016-12-01,91.78636314793269
output,industrial_crops,2016-12-01,93.4832050060132
output,oilseed_rape,2016-12-01,102.18285318649542
output,sugar_beet,2016-12-01,93.14898422567973
output,forage_plants,2016-12-01,68.134139028553
output,straw,2016-12-01,68.134139028553
output,fresh_vegetables,2016-12-01,87.31296743906412
output,cauliflowers,2016-12-01,107.3344345235414
output,cabbages,2016-12-01,77.19331661342294
output,lettuce,2016-12-01,86.14471736602157
output,carrots,2016-12-01,69.64738843949878
output,onions,2016-12-01,84.41803216098185
output,mushrooms,2016-12-01,109.90310471221869
output,flowers_and_plants,2016-12-01,111.01402821208865
output,potatoes,2016-12-01,112.18687426514636
output,fresh_fruit,2016-12-01,61.61547955860138
output,dessert_apples,2016-12-01,73.07926095286838
output,dessert_pears,2016-12-01,59.37837665287227
output,strawberries,2016-12-01,179.83973382116935
output,cooking_apples,2016-12-01,42.658630088419955
output,other_crop_products,2016-12-01,100.00000000000017
output,animals_and_animal_products,2016-12-01,91.78955602155135
output,animals_for_slaughter_export,2016-12-01,91.12409264647113
output,cattle_and_calves,2016-12-01,98.06570756173109
output,cattle_clean,2016-12-01,100.82423550899044
output,cows_and_bulls,2016-12-01,85.68534299088398
output,calves,2016-12-01,90.09699129865515
output,pigs,2016-12-01,94.54257997660726
output,pigs_clean,2016-12-01,94.30598352919343
output,sows_and_boars,2016-12-01,107.28171404044625
output,sheep_and_lambs,2016-12-01,81.20249826671593
output,sheep_and_lambs_clean,2016-12-01,81.28108439080262
output,ewes_and_rams,2016-12-01,80.23690533984984
output,all_poultry,2016-12-01,88.15367695628089
output,chickens,2016-12-01,87.72970600526801
output,turkeys,2016-12-01,89.24541541028998
output,animal_products,2016-12-01,92.83698537244041
output,milk,2016-12-01,91.67927258799429
output,eggs,2016-12-01,95.93183021432816
output,intensive_eggs,2016-12-01,98.74653741048982
output,free_range_eggs,2016-12-01,94.68990333244183
output,wool_clip,2016-12-01,464.516129032258
output,all_agricultural_outputs,2016-12-01,92.19986124310816
input,all_goods_and_services_currently_consumed_in_agriculture,2016-12-01,88.37873245118757
input,seeds_input,2016-12-01,90.14733067821697
input,energy_and_lubricants,2016-12-01,92.5427748213481
input,electricity,2016-12-01,80.26105487480022
input,fuels_for_heating,2016-12-01,91.5922968529826
input,motor_fuels,2016-12-01,97.43202668093211
input,fertilisers_and_soil_improvers,2016-12-01,100.7280680896422
input,straight_fertilisers,2016-12-01,102.03638474376311
input,straight_fertilisers_nitrogenous,2016-12-01,102.88007474505409
input,straight_fertilisers_phosphatic,2016-12-01,105.14953082630494
input,straight_fertilisers_potassic,2016-12-01,93.29094242417209
input,compound_fertilisers,2016-12-01,101.26192315860838
input,other_fertilisers_and_soil_improvers,2016-12-01,88.50098188959197
input,plant_protection_products,2016-12-01,69.48296759638022
input,fungicides,2016-12-01,61.063090486172946
input,insecticides,2016-12-01,77.0720034805308
input,herbicides,2016-12-01,70.01412806903663
input,other_plant_protection_products,2016-12-01,96.34340222575517
input,veterinary_services,2016-12-01,87.24127446997407
input,animal_feedingstuffs,2016-12-01,86.71431529857104
input,straight_feedingstuffs,2016-12-01,82.55479864405352
input,cereal_and_milling_by_products,2016-12-01,83.31011044246297
input,oilcakes,2016-12-01,87.5466773167262
input,soya_bean_meal,2016-12-01,91.91588965023172
input,sunflower_seed_meal,2016-12-01,93.0486472973849
input,rape_seed_meal,2016-12-01,76.38359826743854
input,products_of_animal_origin_including_white_fish_meal,2016-12-01,89.74346480469248
input,other_straights,2016-12-01,79.38960961557882
input,field_peas,2016-12-01,65.00509503395074
input,field_beans,2016-12-01,68.02708874417961
input,soya_beans,2016-12-01,91.8444444444445
input,compound_feedingstuffs,2016-12-01,88.41990807524614
input,compound_feedingstuffs_for_cattle_and_calves,2016-12-01,88.30231986260704
